g1	g0	g2	g3	g6	g4	g9	g5	g7	g8	g12	g11	g14	g13	g15	g10	g19	g18	g17	g16	g20
Gelse-mpi.v2.5-MPIG027460	0.441296926518308	0.66355804361875	1.01747343583164	1.52357878466213	1.33194563845343	0.941596180344806	1.37525765537247	1.86855208764699	0.872697860587451	0.79884872065902	1.53577570619896	0.953597294877245	0.563751375954932	0.87421338979469	0.665730876488817	0.77264842553884	0	1.0696872456544	1.48437844348068	0.133577837368683	1.61475428084039
Gelse-mpi.v2.5-MPIG027470	0.827359736231151	1.00444399125936	0.979180990407243	1.12597717388642	1.14806553775112	0.970191009638296	1.10010754369058	0.992298633160146	0.65949336891091	0.976635219888861	1.48989229764008	1.03062359821293	0.935602769224701	1.35779339298702	0.758014754056361	0.760789902797431	0.543574679112104	0.93971439926069	1.29402016117008	0.637484495698367	0.566620853600894
Gelse-mpi.v2.5-MPIG027480	0.740008982945471	0.934993560134263	1.00740772124858	0.916573388534318	0.844519179536069	0.861617698709695	0.930900032061503	0.967610776278167	0.877842758279743	0.847065776938653	0.834381478552257	0.776483678957577	0.813503648696297	0.656661835439097	0.840794972893875	0.803022138174114	0.600976541177921	0.493713204878958	0.836284458115817	0.600447604724816	0.585297380083722
Gelse-mpi.v2.5-MPIG027490	0.113836346735722	0.135208515779299	0.770593473232879	1.50098577038384	0.728733473682694	0.0596233263631679	0.275517817158538	0.477595716235621	0.227163614758599	0.437735785571836	0.543661057766633	0.213768143154257	0.0715807549439733	0.160846368798235	0.161297818221052	0.055661014986811	0	0	2.2715518524999	0.115448359221293	0.485475766656799
Gelse-mpi.v2.5-MPIG027500	0.894958471322217	0.153346645427194	0.223817429599283	0.347428655260898	0.316272461324698	0.206365911235708	0.10951568898465	0.162314939683007	1.00481515781069	0.267371256240585	0.288156678135659	0.171168473792795	0	0.280197775413958	0.565737042555161	0.0937441485968246	0.288769529165245	0.423197265786359	0.414340788098229	0.51336362082665	0
Gelse-mpi.v2.5-MPIG027510	0.113962192942754	0.0541565499882977	0.0938317967474162	0.0437539629023196	0.0520501521510584	0.0357413537750753	0	0.0805055746775905	0	0.229783114535848	0	0.101877813094589	0.182434960815916	0.083697019523476	0	0.433869516333427	0	0	0	0.144160960414787	0
Gelse-mpi.v2.5-MPIG027520	1.0593399796411	0.429981531055817	0.762392219998789	0.783096973551646	0.768518734208045	1.02434625845992	0.763373191709884	0.597538268023738	1.1086700050171	0.952898616507891	0.786258607367485	1.0886219953693	0.577124464191492	0.438494738772077	1.17516994318577	0.729170399524012	0.563503050824349	0.900028057509721	1.11877989694381	0.782524172968605	0.47278023512207
Gelse-mpi.v2.5-MPIG027530	0.0760806575210178	0.153406078560688	0.0398732469381983	0.12886826211701	0.0877819699501274	0.164962631719191	0.0759340102864459	0.0701797391962099	0.0369704814543866	0.115456817651277	0.0656093374322593	0.114934190896865	0.216906937533645	0.0515386734359495	0	0.173906013742877	0	0	0.244726007379133	0	0.264073857183279
Gelse-mpi.v2.5-MPIG027550	1.32048529420581	1.39359691322819	1.26522255777759	1.24814266725946	1.14080194165829	1.31137888078415	1.45887138405241	1.31009665867136	1.42716475471857	1.17073454618922	1.59621364175897	1.50381743804559	0.878494993915004	1.37074450278128	1.43838619298071	1.37193991192931	1.63807345644368	1.03219874785088	1.45170178672255	1.86593982482909	1.90294796334723
Gelse-mpi.v2.5-MPIG027560	0	0	0.0175919790730346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gelse-mpi.v2.5-MPIG027570	0.0675911940651448	0.0460312905242928	0.085587597929739	0.0772760499148716	0.0298313332213105	0.122927224261354	0.0634734578260307	0.0262178726754718	0.074033954746619	0.0527036347912713	0	0.377601048407275	0	0	0	0.0728963170810741	0	0	0.123418427698054	0.115448359221293	0
Gelse-mpi.v2.5-MPIG027580	0.0618006184533828	0.0884915366495344	0.120901249718749	0.135350886253052	0.0936287372994411	0.0393688655789682	0.0794880533543971	0.127112493516532	0.0314219847115462	0.0242166037835927	0	0.255430694212636	0	0	0	0.053574641296821	0.188844133486205	0	0.235650051997259	0	0
Gelse-mpi.v2.5-MPIG027590	0.786137894170516	1.34603985396271	1.0062857891776	1.07590992263142	1.07549119115468	0.912285035553957	0.748919915027229	0.799711076014061	0.886299569600728	1.24252235208137	0.688318151639094	1.02814005208837	1.03154993411119	1.13756379823761	1.06037843755215	0.752428340815198	0	0.971299441467125	0.975989540398736	0.486250394606931	0.520281188183429
Gelse-mpi.v2.5-MPIG027600	0.0431022287324676	0.644679657658844	0.545934793734465	0.220657754141039	0.530857667271686	0.203671214760459	0.0946999791313514	0.146494307647603	0.0416959839348785	0.421029341093497	0.366303039135506	0.348342179155693	0.488231908202568	0.476384284642487	0	0.418897556609792	0	0	0.33220777692964	0.109264583007801	0
Gelse-mpi.v2.5-MPIG027610	0.457480660728581	0.408704303444886	0.449437040688129	0.388026317793865	0.552326974835263	0.474577885454587	0.353946650143709	0.435084524446545	0.45236105402152	0.255831561804331	0.475932457831138	0.522083636329439	0.146728597246291	0.412311957786285	0.424547286171239	0.433371561590292	0.533003843189582	0.141498506726031	0.159839246956805	0.117695600686087	0.832335945473259
Gelse-mpi.v2.5-MPIG027650	0.970064625579395	0.228382816423581	0.505518147116913	0.646688523140252	0.473006389864803	1.01576696830289	0.757083244016078	0.542743160524243	1.06825583818982	0.468124889646045	1.06216172580134	0.416556590471196	0.522865455249742	0.119395564088843	0.401272697757072	0.348596509097689	0.56409876824842	1.05107207442634	0.959422599823658	0.487673066222971	0.80911359209224
Gelse-mpi.v2.5-MPIG027660	0.00911383946838952	0.0992019949669134	0.101776177706015	0.0300948339915431	0.068549232594848	0.103715286115346	0.0651700653089325	0.123594808806942	0.0208271006408705	0.0512446539989809	0.0530752397059187	0	0	0.15687952686998	0.11262254608306	0.0370801460596517	0	0	0	0	0
Gelse-mpi.v2.5-MPIG027670	0.140062265091746	0.107381870562021	0.160353910163542	0.293710724912101	0.126114929164701	0.221423066974154	0.409458708225892	0.469829161587827	0.268515698772342	0	0.692316043400347	0.208075279138398	0	0.439735741701599	0.17767982065869	0	0	0.542118022386098	0.0957192016634806	0	0.671171101910175
Gelse-mpi.v2.5-MPIG027680	0	0.0676178592891242	0.187936867981268	0.61970835831173	0.350697869244253	0.403203831494555	0.419610851074127	0.822011258982916	0.0149425560050887	0	0.649202458827091	0.1046519871228	0	0.0969329473683323	0	0	0.204579991701563	1.8464410690155	0.525094187524311	0	0
Gelse-mpi.v2.5-MPIG027690	0.138045828063492	0.0684742160325139	0.111774147258416	0.153432755328684	0.1906465780636	0.178224454212094	0.318352388779649	0.245000357980787	0.144591840564038	0.0174468776289521	0.311583880406328	0.108292040035762	0	0	0	0.115537394666697	0.327465170279819	0.221516324679679	0.364319897214048	0.0815806920676444	0.435671303334991
Gelse-mpi.v2.5-MPIG027710	0.02963001936192	0	0	0.0451579766666412	0	0.0481221874701231	0.0352181697157239	0.0137134223701767	0.0378807119477745	0	0	0	0	0	0	0	0	0	0	0	0
Gelse-mpi.v2.5-MPIG027750	0	0.0185630994581063	0	0.0485039137351981	0	0.125512069863711	0.0987464918814028	0.158543281754176	0.023836732867279	0	0	0	0	0	0	0	0	0.162499520056493	0	0	0.293984793256337
Gelse-mpi.v2.5-MPIG027760	0.00924733795168094	0.0125793247257373	0.0292371432504101	0.184653108723122	0.0539483394447179	0.0405253413898646	0.138909071396189	0.226660957002639	0.0110194802500765	0.0255392799330248	0.143128349978816	0	0	0.0901925930018587	0	0.0275056945889056	0	0.302547324544033	0.0822236646818429	0	0
Gelse-mpi.v2.5-MPIG027770	0	0	0	0.00844307241959231	0	0	0.0231400750057706	0.0292012090467164	0.02576881968069	0	0	0	0	0.0992395137360687	0	0.0400344874981549	0	0	0.229521517590505	0	0
Gelse-mpi.v2.5-MPIG027790	0.00924733795168094	0.0172127800719033	0.0292371432504101	0.318187763235654	0.0837073674092133	0.106041983957609	0.138909071396189	0.276973152069801	0.0110194802500765	0	0.376416101477069	0	0	0.0901925930018587	0	0.0275056945889056	0	0.751840141268681	0.546660089427395	0	0.548572447554171
Gelse-mpi.v2.5-MPIG027800	0.0275653276664828	0	0	0.0569225598203098	0	0.0505862461809317	0.0704072837880114	0.0219239786754314	0	0	0	0	0	0	0	0	0	0	0.155922814334411	0	0
Gelse-mpi.v2.5-MPIG027810	0	0.0256715282023082	0	0	0	0.0560931007696002	0.0434942711621986	0.0148452612581578	0	0.0449244241320417	0	0	0	0	0.13847223491342	0	0	0	0	0	0.311440275524503
Gelse-mpi.v2.5-MPIG027820	0	0.0110960358725236	0	0	0.0264982015217733	0.0993078742564337	0.0590154243843479	0	0.0190694814321607	0	0	0.0300438372171484	0	0	0.13847223491342	0.0505773776923711	0	0	0.0395809146215811	0	0
Gelse-mpi.v2.5-MPIG027840	0.300538456292017	0.0554167525982949	0.236966108202682	0.313936722985724	0.14927530265458	0.364015292204594	0.133807725242302	0.130892739263541	0.33049192339816	0.219585943017916	0.287732253080611	0.170886079733657	0.180447735631008	0	0	0.160638074070651	0	0	0.470672260641513	0.238526235510925	0
Gelse-mpi.v2.5-MPIG027870	0.530883261748123	0.270638631831182	0.425442436294839	0.451688923543964	0.52028874144255	0.711482933812921	0.553453267559848	0.288745510746152	0.456925134084395	0.578594721466007	0.456576814391446	0.273750496138326	0.584484161827089	0.472752710736522	1.04080209695027	0.407676743290241	0.947448426505766	0.794530510520018	0.764947111126141	0.816878779748001	0.382235591627214
Gelse-mpi.v2.5-MPIG027880	0.260477628438144	0.0916644506391482	0.126627750622542	0.0849087993006311	0.0653281962197143	0.275362290436507	0.209932151123216	0.121412285329648	0.292426272759196	0.19589659455699	0.294908707840759	0.089456741127844	0.321897352426961	0	0.0756298179963781	0.804223132576691	0	0.145854456751306	0.209267461428144	0	0
Gelse-mpi.v2.5-MPIG027890	0.427433852372937	0.179479759505693	0.241851883377109	0.257995414207709	0.237183068211547	0.46560085370102	0.625150394929422	0.064608878314558	0.242169255509069	0.250299749128844	0.0618917484614141	0.316687651616051	1.07418458780354	0.351106329909667	0.485792768600973	0.42577543446723	0.327465170279819	0.125853999075213	0.165446767276393	0.672620057656675	0
Gelse-mpi.v2.5-MPIG027900	0	0	0	0	0	0	0	0	0.0133467890729788	0	0	0	0	0	0	0	0	0	0	0	0
Gelse-mpi.v2.5-MPIG027920	1.78748376336934	0.328353398294538	1.25981251997722	0.812842026991947	0.781852743635027	1.22296501926152	0.820885257023567	1.29184371946847	1.5151156698789	0.856755614664531	1.17137792457137	0.358451046249436	0.760184517397213	0.765972517612243	0.865988281692138	0.502852604715721	0.520672538685942	0.58246277467443	1.02160776710361	1.27068054560303	0.655148951532662
Gelse-mpi.v2.5-MPIG027930	0.424019289925798	0.696780906157608	0.468436852644755	0.63608818855953	0.825841204747549	0.497081916137133	0.699027161223061	0.640804442487008	0.330017345775887	0.604266952518466	0.502493369520619	0.526222811625536	0.592856476491479	0.666600515126375	0.382481814705676	0.527969833038537	0.633972794566318	1.17117459205943	0.793665155446419	0.235923550590403	0.681286684730613
Gelse-mpi.v2.5-MPIG027940	0.459174456778997	0.333605362266971	0.381067550948128	0.442688941582243	0.3339139640523	0.797117266374457	1.30078822199131	0.412715195514197	0.479956195522222	0.450954048466866	0.621028432325105	0.648987899404826	0.784997323333899	0.437146492794299	0.307596369190682	0.367546129670747	0.328725105824406	0.953392028167549	0.697520133720842	0.664549296898456	0.750915933742304
Gelse-mpi.v2.5-MPIG027960	0.186459152508211	0.452847224949464	0.500551934675871	0.363076037253356	0.286371462992622	0.231511242381718	0.271828979851098	0.274772740516464	0.319762547735757	0.295754284372822	0.186851227411322	0.118184818752215	0	0.237860701921558	0.267651289894919	0.0802953756339529	0.624100623513386	0.345733520343513	0.576675000611437	0.0815806920676444	0.264073857183279
Gelse-mpi.v2.5-MPIG027970	0.245872248675786	0.24582434349848	0.192121826800458	0.292456724112046	0.276788860642138	0.190058046883831	0.380733157402363	0.136567051108688	0.27428773585774	0.333460795249121	0.196905472810681	0.0944670396890008	0.0715807549439733	0.0607794279957221	0	0.456356544671993	0.715557026186518	0.084546896484962	0.201525511972125	0	0.234616957891714
Gelse-mpi.v2.5-MPIG027990	0.0276459663868299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0336672060186474	0	0	0	0.126019161352236	0
Gelse-mpi.v2.5-MPIG028000	0.221086447381055	0.552635240382227	0.373391956766107	0.348923716912661	0.406552559722069	0.397740870070293	0.525815482992638	0.392214105587132	0.358908743923075	0.587847292328308	0.856644202236476	0.658250375093171	0.43935231826939	0.307567808741538	0.377083040266907	0.522362578486988	0.526003375481366	0.853980955883306	0.651621723031105	0.261035665902973	0
Gelse-mpi.v2.5-MPIG028010	0.268147592867131	0.476599983097588	0.741386949811943	0.672585420117519	0.79088422996588	0.743574305522102	0.230475364729587	0.259851898964778	0.118127344177037	0.540841065827013	0.580082159501886	0.325353760192052	0.48605785022481	0.556556816976906	0.151359399707685	0.207837079618704	0	0.255561250596949	0.716727718539576	0.12228658315427	0.234616957891714
Gelse-mpi.v2.5-MPIG028030	0.52137548024758	0.85990076736641	0.85972503165389	0.828693466047348	0.742292779591488	0.596215444958142	0.603665117975095	0.477862478101695	0.694863602433372	0.458680660695872	0.67338402209168	0.476219258639407	0.539778907558868	0.68785321726985	0.430571333432271	0.264288677474136	0.72126588801022	0.384718296220658	0.564643535274041	0.237766294534395	0.994794793551884
Gelse-mpi.v2.5-MPIG028040	0	0.086351670682805	0.0797342624584888	0.0272214520539997	0.0685142262334389	0.0818568909822177	0.0167132947445164	0	0	0.0236696880577431	0	0.0926351227069139	0	0.0912742303973208	0	0.0506288582415741	0	0	0	0	0
Gelse-mpi.v2.5-MPIG028050	0.0407523600472584	0.104818338636696	0.177538416911466	0.0942804519656208	0.125656536023181	0.0916402140790865	0.355383101798279	0.0381109734007004	0.0605816099866885	0	0.159347831742712	0.117774014395481	0.478454260107247	0.206690813111655	0.233873300855932	0.0318562185021554	0.188844133486205	0	0	0.0645476891068535	0
Gelse-mpi.v2.5-MPIG028060	0.163541679344255	0.57137968056237	0.451871513666936	0.646083839068637	0.383777198957074	0.101958486067739	0.150593677501323	0.230447334495218	0.311281942902831	0.625500455759733	0.363872109680382	0.317664209877769	0	0.66043441187794	0.4852895562789	0.194957324985705	0	0	0.247168464650913	0	0.568513705493413
Gelse-mpi.v2.5-MPIG028070	0.184076573362309	0.423578125463018	0.258952019222911	0.301821069615064	0.39839835359705	0.139750638159005	0.129360093420826	0.209238446144666	0.287182890931355	0.435759765710914	0.226079926758865	0.083214112351807	0.170374906165471	0.524926999417454	0.195968170625795	0.0213086837707981	0	0.117990344764048	0.428543791406088	0	0
Gelse-mpi.v2.5-MPIG028080	0.361073731669883	0.244698033759707	0.351387287583163	0.380683235472998	0.437801785418225	0.33658493769762	0.33377983618062	0.346186955698648	0.387064361737977	0.371824135616195	0.249039084843258	0.236952959793912	0.682195347957123	0.212245261247169	0.262296462025309	0.647210665837208	0.343259118096055	0.163185185095223	0.220607179758437	0.410121641545864	0.520281188183429
Gelse-mpi.v2.5-MPIG028090	0.420423880042835	0.456427807376055	0.620214389639513	0.428605403410063	0.378035211738377	0.435593223213527	0.471971000301502	0.57022144792529	0.38707380718158	0.467042865687356	0.433950459289295	0.441804348678026	0.76554339981843	0.272191644480394	0.173745992091558	0.527298533539575	0	0.767381672416245	0.44662774169769	0.47980399748405	1.15153422853306
Gelse-mpi.v2.5-MPIG028100	0.0176235203491098	0.0288633170609862	0.0607535109195067	0.220149818370051	1.05450591849759	0.280726105564403	0.0352500249705388	0.234163158804615	0.0343816055980623	0	0.0326741036604113	0.111531184540666	0	2.63582015356916	0.172257802459686	0.175387653219003	0	0	0.209267461428144	0	0
Gelse-mpi.v2.5-MPIG028110	0.465744536506917	0.459501860715005	0.607069182643925	0.592204392483045	0.571904984025066	0.920789158178878	0.986839941342317	0.706660277849646	0.654570437920617	0.720028605536593	0.57662885220332	0.840018151248019	0.273173779823522	0.647193267001931	0.838728358439493	0.876574389255041	1.02311944315068	0.589769321197832	0.293682705369674	1.25146367270805	0.631356513499869
Gelse-mpi.v2.5-MPIG028120	0.00372761998422831	0.035764919470044	0.0864495688776254	0.057808551875808	0.0437168508918748	0.169745433575627	2.28409859931777	0.0681793625702397	0	0.15986521147155	1.06264473108861	0.121541211476324	0.118050308142272	0	0.129456290257828	0	0	0	0.0833426706201246	0	0
Gelse-mpi.v2.5-MPIG028130	0.255390357601979	0.193191781267794	0.19784990579997	0.21477746838067	0.16582272591756	0.370723270972192	0.475102153321572	0.125115793247277	0.267713788873757	0.164358505706986	0.238487601934097	0.15067383143701	0.126127386966625	0.105895488139405	0	0.220121126284343	0.528527232747686	0.45916226427378	0	0.495875600563046	0.537724676841058
Gelse-mpi.v2.5-MPIG028140	0.302070718485528	0.393845057678325	0.266182398062582	0.367104042083279	0.323234764375356	0.575197383144619	0.478155266551989	0.45202190245931	0.342967600054809	0.455683518471116	0.458275583213959	0.372100364628507	0.528145585300704	0.334696994061401	0.363331681561468	0.251172358054203	0.392196355967715	0.500639988947495	0.21551412620446	0.476889971777798	0.267354879224936
Gelse-mpi.v2.5-MPIG028150	0.0114980800387417	0.0244267027800588	0	0.013144420903823	0	0	0.0376070757050286	0.0477057239193913	0	0.0210471610527504	0	0	0	0	0	0.0955324772618175	1.03961782571267	0	0	0.566966632923281	0
Gelse-mpi.v2.5-MPIG028170	0.128576225099847	0.231835991952423	0.219599701853064	0.172043009706511	0.139953132026981	0.0538690668337127	0.126531403003652	0.107955290524794	0.204523885815792	0.194847580734656	0.0553679620134218	0.0458392194353892	0	0.246885118285079	0.222084007161212	0.215161222599426	0	0	0.127190803996481	0	0
Gelse-mpi.v2.5-MPIG028180	0.130322995847879	0.91007183636053	0.410813987017024	0.514675767193782	0.637098101469696	0.041485900039438	0.0324887409266586	0.272003814697113	0.0379520170017193	0.555522019643975	0.0865809500927345	0.574078271426093	0.37082053227855	0.579527822867995	0	0.332390233537187	0.373715922563044	0	0.522383783953277	0.244339428225919	0
Gelse-mpi.v2.5-MPIG028190	0.566961947949082	0.972138198749127	0.656996615679633	0.969101113644008	1.20932126212595	0.912933964089953	1.09157060748713	0.708971067076053	0.609549620692506	1.000249957289	0.45634653324746	0.68308976599527	0.550391304760691	1.06291524705778	0.505443154106076	0.643529695730111	0.511061688094017	0.702828705290205	0.529868273614519	0.704976919749409	1.33657694885143
Gelse-mpi.v2.5-MPIG028220	0.611819686886361	0.699392671123972	0.60896054552253	0.669500946130002	0.641465382597217	0.732314016396653	0.660712450191727	0.736775600998743	0.657064869442686	0.601632307046947	0.845842111623756	0.683889847688706	0.718992263603754	0.762431874677027	0.617810175169591	0.613865144475403	0.584456779725844	0.718740351703881	0.687750607395021	0.781798974012571	0.771001234821154
Gelse-mpi.v2.5-MPIG028240	0.586378254380436	0.629610681809867	0.568250648194739	0.580741473172281	0.474715719189921	0.791217734876684	0.551722130668148	0.44886090381757	0.366969384552643	0.551729021368809	0.588487182844188	0.60039312641445	0.689571672743122	0.618402482419011	0.420211412293479	0.588528717616725	0.364136603704715	0.254330187624835	0.690284209190303	0.711214404957287	0
Gelse-mpi.v2.5-MPIG028250	0.602927134558122	0.77381601708094	0.813394598809239	0.475688447452958	0.608850884048308	0.126537735642376	0.120262163059025	0.251269759102003	0.355353117246987	0.585655395871321	0.0963683967154705	0.472211013402321	0.453034777031424	0.839259054093462	0.644460243617856	0.59509815456519	0	0.276219368302697	0.155743409534588	0.133577837368683	0.382235591627214
Gelse-mpi.v2.5-MPIG028270	0.0225576941565825	0.0235417136187898	0.033042071281257	0	0	0.0759592016031612	0.230143730564089	0.0296261584582364	0	0.0456331469142079	0.146805646211642	0	0	0	0	0	0	0	0	0	0
Gelse-mpi.v2.5-MPIG028280	0.00791418863786736	0.0825979889651552	0.0501888978509648	0.0206705286775521	0.071880233917487	0.154415454231784	0.10584773164367	0.348049934140792	0	0	0	0.100200653317725	0	0.0604453741174459	0.263933649711436	0.0149951902015347	0	0	0	0.235260738976474	0
Gelse-mpi.v2.5-MPIG028290	0.133480067219096	0.695422944913325	0.586688424853709	0.529979236432247	0.569428152564117	0.38136200052431	0.356674478207033	0.265599999951417	0.112673365696499	0.775229874115474	0.41875078927176	0.34894579562473	0.127604735074956	0.290531459061421	0.483169054004463	0.0811366516854632	0	0	0.584608520600913	0.115448359221293	0
Gelse-mpi.v2.5-MPIG028310	0	0	0	0.0329491181366715	0	0.0704314265579127	0.0815861845818856	0	0	0	0.654593251055555	0	0	0	0	0.131694328597189	0.969341273175914	0	0	0.241728270769502	0
Gelse-mpi.v2.5-MPIG028330	0.683543801487024	0.28929574662419	0.494600624753574	0.517124947076857	0.405199489435183	0.358305050949418	0.520415034582082	0.442225407099419	0.804128191363302	0.423424239426743	0.22391973754949	0.396826058304329	0.153879729288334	0.491373812151837	0.361797519983916	0.802624793432463	0.898753290075968	0.668221369643528	0.240281352444946	0.497192846984441	0.297081511586459
Gelse-mpi.v2.5-MPIG028340	0.0621184628826744	0.0672385407066115	0.0406055558147234	0.0922804062909614	0.0443452944532945	0.132310024854601	0.0911318845504726	0.0723475558513044	0.0788439741280073	0.0683344385950026	0.603040556569576	0.0787874429422758	0.308929722051158	0.262381467118255	0.277604732514569	0.0821301253379464	0	0.942182051107448	0.240111074401695	0.239100374633301	0
Gelse-mpi.v2.5-MPIG028350	0.190168699186348	0.261551901904349	0.189120573601233	0.150633994433034	0.177038924479649	0.272999865644067	0.179551865242371	0.227651794464136	0.0871403982295735	0.318484877811373	0.233442335032873	0.289416356256493	0.330610310170976	0.235687191066205	0.276569477932955	0.238518635827256	0	0.224491680737582	0	0.218229656646108	0
Gelse-mpi.v2.5-MPIG028360	0.0517751849726848	0.0079156921564587	0	0	0	0.0107894534224527	0.361762645949308	0	0.0363721803257336	0.0243329296002381	0.0490409709164909	0	0	0	0	0	0	0	0	0	0
Gelse-mpi.v2.5-MPIG028370	0.25990992203916	0.285500467404433	0.208178986193932	0.229702733863564	0.18642625956497	0.278803933966018	0.307905103243811	0.216101485041188	0.127300307191784	0.294993613242041	0.168894450758172	0.144706040003138	0.409702135555994	0	0.19771377252983	0.123168341723174	0	0.084546896484962	0.191791684103909	0.444572805179104	0
Gelse-mpi.v2.5-MPIG028380	0.200913738687104	0.144151649652299	0.11464524905225	0.172174647999501	0.168781944035346	0.241768882973515	0.0204501922377995	0.698334624617015	0.102024038712053	0.123315103571752	0.0677361952298318	0.254723738091636	0	0.0870963414420105	0	0.115260705937693	0.204579991701563	0.218997917779997	0.0893514910800074	0.181061517274128	0.395622789706802
Gelse-mpi.v2.5-MPIG028390	0.0872695393046815	0	0.0368373018902551	0.00454709519784666	0.074509576961211	0.0196274458024379	0	0	0.113500994997277	0.0372899282454729	0	0.0250255795477753	0	0	0.129456290257828	0	0	0	0	0	0
Gelse-mpi.v2.5-MPIG028400	0.0132536531600751	0.00634271980308221	0	0	0	0.0407191220773987	0.0928702825753861	0.0144752168484373	0.0135735362639969	0.0235049437969699	0	0	0	0.0259848690085922	0	0	0	0	0	0	0
Gelse-mpi.v2.5-MPIG028410	0.311030230484158	0.156161355108382	0.250535205435649	0.216505630870526	0.258158086064984	0.5247717827132	0.318672872817058	0.259209517874308	0.388160659499506	0.306400713174327	0.261790006586271	0.221078969545793	0.372809587405344	0.154880446186837	0.666504092598132	0.291832709587283	0.695098405689479	0.452204268387669	0.432050491113745	0.262313856430439	0.6662512206126
Gelse-mpi.v2.5-MPIG028420	0.64286880368637	0.359517135776279	0.520167793773197	0.59236864239645	0.504117008343689	0.698683091519876	0.71004907592862	1.63815023145585	0.850453626551052	0.538519150480574	0.644620763491	0.506606583231983	0.53794599983591	0.417681128635822	0.754655601372772	0.621116042389596	0.939932690918135	0.72583363749661	0.530144668806038	0.676174275366976	1.05506272450516
Gelse-mpi.v2.5-MPIG028440	0.0154162268749739	0	0	0.0363016600680182	0.0248564362760643	0.0124442554937517	0	0	0	0	0	0	0	0	0	0.0721999043366676	0	0	0	0	0.45963567956266
Gelse-mpi.v2.5-MPIG028450	0.705701177829292	0.79600226105768	0.852485982483662	0.692233224941883	0.48996716205012	0.793353089048865	0.626685258975825	0.810381011359552	0.788610250323365	0.640410416563617	0.589918821284496	0.860016625040396	0.840838094400029	0.598066719193174	0.491744174143366	0.941534715838007	0.757417388808193	0.538812836605434	1.06654943708253	0.506851478663417	1.08768117424368
Gelse-mpi.v2.5-MPIG028460	0.0369507178645531	0.0146934203568464	0	0.0586536313995569	0	0.0192537523076769	0.0241785429838191	0.0517260881007471	0.0512083886103182	0.105926400353082	0.032279191648914	0	0.1056971443139	0.0786506910720961	0.255523819099867	0	0	0	0.407077010622218	0	0
Gelse-mpi.v2.5-MPIG028470	0.00513274372995952	0	0.0159245119625185	0.00973831317079691	0.0115480191676225	0.0216475551547475	0.166894796643458	0.0115343661102806	0.0133388309887179	0	0.0608726918915964	0	0	0	0	0	0	0	0.224552427465539	0	0.189227632916454
Gelse-mpi.v2.5-MPIG028480	0.25995600112782	0.572116631839912	0.361347154692339	0.403110977915394	0.343944996025265	0.436479549251269	0.265296829464205	0.423165859134865	0.29382656804723	0.577341807396661	0.326920020249092	0.526773639732658	0.487413422140916	0.591611383601743	0.123500840608039	0.051520347877861	0.327465170279819	0	0.108945243059212	0.195243289498203	0.297669477263381
Gelse-mpi.v2.5-MPIG028490	0.0438791458842707	0.0619852884948242	0.0489600117594142	0.020559114695699	0.107810886368403	0.0625638382321175	0.0294937032212617	0.210514400982721	0.122543225840924	0.0289719150451235	0	0	0	0	0	0.0344601475617492	0	0.0757318176545628	0	0	0
Gelse-mpi.v2.5-MPIG028510	0	0.0156425253815687	0.014542834063949	0.0157893862052063	0	0	0	0	0	0	0	0.0190683905261474	0	0	0	0	0	0.138295772429184	0	0	0
Gelse-mpi.v2.5-MPIG028520	0	0.00992264572173471	0.0216372486694999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.244508067543216
Gelse-mpi.v2.5-MPIG028530	0.204916989194456	0.588081404802839	0.349658282845842	0.335151755939259	0.32118743128737	0.0920942357478718	0.100824445241322	0.397128793512273	0.22974545505577	0.453980570180296	0.0975888823772349	0.457782716810958	0.182698929722675	0.449097745982875	0.0926210419760402	0.113946576004585	0	0	0.100332699779555	0.143366979544183	0.440823197050799
Gelse-mpi.v2.5-MPIG028540	0.0153261286121716	0	0.0263030898404129	0	0	0	0.0456054587333494	0	0	0	0	0	0	0	0	0	0	0	0	0	0.357982628491371
Gelse-mpi.v2.5-MPIG028550	0.0309632783621378	0	0.0376077470014372	0.010524418849751	0.0112264359888443	0.00914356454858701	0	0.0583184785760972	0.0586080140765241	0	0	0	0	0	0	0.0344601475617492	0	0	0	0	0
Gelse-mpi.v2.5-MPIG028560	0.168323584703784	0.477823779571434	0.22820539357269	0.308775963662422	0.205499175154594	0.107620855142701	0.0855225906384975	0.387015218177877	0.238777270942274	0.283336373095499	0.416984982017293	0.525826364029089	0.182698929722675	0.266558332246085	0.241627269012729	0.113946576004585	0	0	0.100332699779555	0.293279838318455	0
Gelse-mpi.v2.5-MPIG028590	0.0371833428823033	0.119415220261711	0.0530141895255443	0.0898525239015712	0.0309612278136997	0.0717270597894243	0	0.117518607938199	0.00762962363191993	0.0437941859266411	0.110117297454039	0.130490550580096	0.0800619430666604	0.176071812547145	0	0.0742166421833252	0	0	0	0.129738007191373	0
Gelse-mpi.v2.5-MPIG028600	0.0220413846415671	0.00825114420807582	0	0	0.0112264359888443	0	0	0.0268865671793922	0.0327965984164643	0	0	0	0	0	0	0	0	0.0757318176545628	0	0	0
